# ahrs_csv source=esp32-c3 algo=vqf-c accel_unit=g gyro_unit=rad/s frame=hand bias_subtracted=1 nominal_fs=100
t_us,gx,gy,gz,ax,ay,az,qw,qx,qy,qz
6012306,-0.01482228,-0.04493462,-0.3397537,-0.01825,-0.015015,1.067,0.9996879,0.008415458,-0.02262874,-0.006423073
6025234,-0.03066809,-0.1414742,-0.2092588,-0.032227,0.034607,1.0978,0.9996701,0.008323182,-0.02311709,-0.007481584
6038169,-0.05530233,-0.3132481,-0.07783177,0.003418,0.047546,1.1084,0.9996345,0.008118193,-0.02455005,-0.007893291
6051104,-0.0747434,-0.4811604,0.03521942,0.02417,0.060059,1.0912,0.9995783,0.007828159,-0.02686803,-0.007749876
6063803,-0.09711396,-0.7695807,0.2482723,0.1698,0.098389,1.1733,0.9994711,0.007477459,-0.03096166,-0.006556793
6076360,-0.06382445,-0.9960826,0.2434786,0.16846,0.053284,1.2028,0.9993063,0.007174734,-0.0361466,-0.005389114
6088938,0.04070463,-1.187963,0.2072596,0.15643,0.01947,1.2044,0.9990719,0.007311429,-0.04222322,-0.004388202
6101349,0.2074185,-1.259469,0.144409,0.11023,0.0014038,1.1801,0.9987819,0.008244365,-0.04851217,-0.00366728
6113676,0.4910452,-1.071184,0.0432089,0.10107,-0.0096436,1.0903,0.9984883,0.01058623,-0.05383075,-0.003372975
6126177,0.5226036,-1.034166,0.04360837,0.13025,0.018433,1.0394,0.9981656,0.01314335,-0.05902043,-0.0030681
6138409,0.4717372,-1.0592,0.06438103,0.20441,0.058838,1.0087,0.9977939,0.01552615,-0.06449173,-0.002678879
6150644,0.356955,-1.104607,0.05585892,0.23035,0.065735,1.0266,0.9973786,0.01734342,-0.07021145,-0.002372528
6162972,0.1512258,-1.296221,0.05612523,0.22351,0.078186,1.048,0.9968771,0.01815504,-0.07682363,-0.002156788
6175299,0.09489995,-1.41087,0.06504682,0.22272,0.07196,1.0654,0.9962927,0.01866115,-0.0839582,-0.001928856
6187547,0.05961307,-1.541898,0.06344893,0.25311,0.044312,1.0475,0.9955982,0.01892455,-0.09177748,-0.001730117
6200045,0.04722937,-1.600887,0.02949362,0.28552,0.053833,1.0549,0.9948105,0.01915995,-0.09991014,-0.001713048
6212541,0.01154301,-1.64616,-0.005793264,0.29803,0.054016,0.98285,0.9939327,0.01923961,-0.1082783,-0.001894176
6225127,-0.06582182,-1.568263,0.001663588,0.3158,0.043091,0.94116,0.9930349,0.01890958,-0.1162754,-0.00207024
6237625,-0.1863299,-1.501551,0.004593065,0.33459,0.022095,0.90375,0.9921225,0.01793777,-0.1239599,-0.002290196
6250211,-0.3264121,-1.461603,-0.0003337841,0.35956,0.035767,0.92157,0.9911856,0.0163098,-0.1314471,-0.002622481
6262884,-0.4957892,-1.492629,0.03015941,0.31775,0.0065308,0.94989,0.9902014,0.01376446,-0.1389367,-0.002912575
6275473,-0.4736849,-1.474653,0.04746996,0.27417,-0.021545,1.0014,0.9891906,0.01126199,-0.1461693,-0.003093893
6287965,-0.398717,-1.558809,0.05639155,0.30194,-0.013184,1.0168,0.9880508,0.009149816,-0.1538239,-0.003183227
6300476,-0.2736816,-1.727254,0.07410157,0.36816,-0.0053101,0.9942,0.9866875,0.007663324,-0.1624175,-0.003098113
6313144,0.05841465,-2.134983,0.09620581,0.42456,-0.017456,0.98639,0.9848728,0.007763135,-0.173085,-0.002643336
6325803,0.1676043,-2.154824,0.04427417,0.46838,0.0224,0.96899,0.9829088,0.008529244,-0.1838801,-0.002363823
6338049,0.2132775,-2.03152,-0.03894962,0.48114,0.049011,0.99353,0.9809507,0.00964828,-0.1940015,-0.002456226
6350468,0.2427054,-1.986113,-0.1139176,0.46857,0.046082,1.0078,0.9789488,0.01096994,-0.2037907,-0.002884291
6362800,0.4865178,-2.304893,-0.02696539,0.44867,-0.00354,0.95831,0.9765039,0.01327587,-0.2150745,-0.002631723
6375287,0.6710749,-2.411952,0.05412786,0.50391,-0.016174,0.90869,0.9737664,0.01635537,-0.2269547,-0.001779423
6387802,0.7965097,-2.416746,0.04560575,0.57336,-0.027283,0.8858,0.9708326,0.02001567,-0.2389203,-0.0008118151
6400287,0.8501724,-2.483325,-0.006991686,0.57031,0.021606,0.84515,0.9676508,0.02408711,-0.2511411,-6.088676e-05
6412947,0.7159492,-2.532061,0.01577834,0.59485,0.059326,0.81488,0.9642453,0.02754445,-0.2635753,0.0006105231
6425281,0.5352536,-2.574938,-0.002597471,0.57672,0.057007,0.77368,0.9606485,0.03014036,-0.2761255,0.0009515038
6437803,0.3782603,-2.531528,-0.04454226,0.62402,0.030884,0.74097,0.956951,0.03197617,-0.2884814,0.0009011126
6450104,0.2722665,-2.397704,-0.1002023,0.63385,0.020935,0.73529,0.953319,0.03335413,-0.3001169,0.0004621304
6462339,0.2083506,-2.024862,-0.1352229,0.66327,0.022034,0.72211,0.9501265,0.03447314,-0.3099535,-0.0001736477
6474831,0.2512275,-1.98345,-0.1103223,0.68024,0.019958,0.7439,0.9469034,0.03574111,-0.3195249,-0.0006123246
6487164,0.2947702,-2.083984,-0.0964739,0.76544,0.043884,0.69171,0.9433534,0.03723395,-0.3296925,-0.0009406774
6499668,0.3051565,-2.133652,-0.1167139,0.82965,0.099121,0.73236,0.9396022,0.0388971,-0.3400484,-0.001387654
6511987,0.2544233,-2.419009,-0.2622557,0.76746,0.05896,0.66174,0.935265,0.04048856,-0.3516151,-0.002634367
6524228,0.2710681,-2.407691,-0.2603915,0.70844,0.035645,0.65149,0.9308466,0.04210149,-0.3629566,-0.003825479
6536635,0.2958355,-2.402631,-0.2279009,0.67047,0.03833,0.6145,0.9263107,0.04377161,-0.3741783,-0.004821147
6548875,0.295436,-2.358955,-0.1618545,0.70172,0.085693,0.59015,0.9217045,0.04539638,-0.3851874,-0.005533034
6561203,0.2344496,-2.295306,-0.0774323,0.71112,0.12061,0.64075,0.9171471,0.04662427,-0.3957669,-0.005985408
6573526,0.04123726,-2.361352,0.06930788,0.82819,0.093018,0.52856,0.9122691,0.04662224,-0.4068834,-0.006129304
6586032,-0.005501218,-2.282656,0.07956105,0.88599,0.070557,0.45197,0.9073719,0.04634712,-0.4177185,-0.006279428
6598693,-0.01136017,-2.090375,0.0250994,0.95697,0.051636,0.39978,0.9027042,0.0461261,-0.4277311,-0.006620924
6611113,0.01447249,-1.903022,-0.05479543,0.95709,0.065369,0.45563,0.8983839,0.04620881,-0.4367137,-0.00723606
6623611,0.04456621,-2.201163,-0.1219071,0.91046,0.062744,0.4444,0.8933384,0.04655543,-0.4468922,-0.008156874
6636024,0.03817462,-2.358289,-0.1239045,0.86072,0.083618,0.43298,0.887858,0.04690572,-0.457629,-0.009159979
6648346,-0.0005743727,-2.463085,-0.08235915,0.8103,0.090515,0.41907,0.8820508,0.04699351,-0.468696,-0.01010307
6660935,-0.05743286,-2.474004,-0.01178538,0.83801,0.069092,0.39142,0.876083,0.04661993,-0.4797785,-0.01084739
6673424,-0.1023071,-2.305026,0.06025314,0.94421,0.060913,0.36029,0.8703474,0.04585962,-0.4901675,-0.01132491
6685843,-0.03040177,-2.210218,0.06398156,0.99994,0.068787,0.32849,0.8646774,0.04541491,-0.5001361,-0.01158962
6698346,0.06227623,-2.075728,0.01910729,1.0099,0.079102,0.3349,0.8592361,0.04549984,-0.5094153,-0.01179471
6710587,0.1135421,-2.030587,-0.05226542,1.0096,0.095947,0.30615,0.8537929,0.04601347,-0.5184324,-0.01218074
6722907,0.1400405,-2.09983,-0.1593245,0.96234,0.073669,0.29901,0.8480992,0.04687265,-0.5276012,-0.01295088
6735145,0.1737295,-2.176662,-0.1508024,1.0038,0.1087,0.21161,0.8420128,0.04790132,-0.5371535,-0.01364088
6747203,0.1854474,-2.094237,-0.1514682,1.0451,0.12787,0.21014,0.8360439,0.04900192,-0.546283,-0.01429469
6759271,0.1388421,-2.05136,-0.218713,1.0417,0.087219,0.18622,0.8301051,0.05002119,-0.5551481,-0.01529974
6771334,0.1198005,-1.978523,-0.2786341,1.0433,0.094788,0.14746,0.8242592,0.051139,-0.5636544,-0.01659019
6783400,0.1392416,-2.220338,-0.2562636,0.93317,0.10687,0.13776,0.8176847,0.05227617,-0.573011,-0.01781788
6795552,0.1676043,-2.402897,-0.1617213,1.0222,0.12769,0.036377,0.8103576,0.05326365,-0.5832124,-0.01863045
6807790,0.1596148,-2.437652,-0.1232387,1.0654,0.12891,0.0067139,0.8027877,0.05408975,-0.5934924,-0.01931096
6820119,0.06720307,-2.408623,-0.190084,1.0864,0.12915,-0.063965,0.7951393,0.05473837,-0.6036028,-0.0205172
6832354,-0.1080329,-1.793833,-0.3464116,1.0117,0.12952,0.014099,0.7894077,0.05521277,-0.6109591,-0.02271304
6844682,-0.1246777,-1.621659,-0.3695811,0.97192,0.13641,-0.013611,0.7841366,0.05572071,-0.6175755,-0.02501118
6857183,-0.06475655,-1.409938,-0.3119236,0.974,0.16113,-0.00024414,0.779487,0.05633689,-0.6233014,-0.02686358
6869672,-0.03213283,-1.327913,-0.2682478,0.95459,0.14276,0.00085449,0.7750706,0.05692346,-0.6286643,-0.02839913
6882351,0.0360441,-1.230308,-0.163985,1.013,0.16089,-0.03302,0.7708822,0.05747494,-0.6337026,-0.02929643
6894410,0.01553775,-1.476117,-0.1473403,1.0058,0.13129,-0.046692,0.7658896,0.05781281,-0.6396539,-0.03022869
6906829,0.01713565,-1.742167,-0.1458755,1.0284,0.11261,-0.15009,0.7598881,0.05808735,-0.6467015,-0.03119341
6919156,0.03324778,-1.734577,-0.1208418,1.0155,0.13141,-0.17358,0.7538412,0.05836649,-0.653675,-0.03202849
6931383,-0.01748544,-1.6917,-0.1225729,0.95526,0.16327,-0.20343,0.7478787,0.05851552,-0.6604241,-0.03306668
6943795,-0.07327867,-1.472256,-0.1316276,1.0001,0.16229,-0.19189,0.7426291,0.05850386,-0.6662632,-0.03424801
6956130,-0.1132261,-1.408606,-0.161455,1.001,0.18219,-0.22937,0.7375249,0.05847718,-0.671837,-0.03567325
6968187,-0.1425209,-1.177311,-0.1891519,0.96307,0.18695,-0.19238,0.7332286,0.05847808,-0.6764386,-0.03724274
6980613,-0.1856641,-0.9614615,-0.1960761,0.91235,0.17566,-0.18201,0.7296779,0.05837132,-0.6801829,-0.0389132
6993010,-0.1911235,-0.4709072,-0.1153823,0.94379,0.16571,-0.09552,0.7279103,0.05803452,-0.6820312,-0.04015112
7005518,-0.173014,-0.5745042,-0.1224397,0.93158,0.14191,-0.084106,0.7258,0.05773441,-0.68423,-0.0413556
7017487,-0.0754092,-0.6486732,-0.1140508,0.92023,0.14294,-0.12189,0.7233638,0.05774932,-0.6867515,-0.04221638
7029993,-0.000973843,-0.6012689,-0.0815602,0.91858,0.18048,-0.17871,0.7210024,0.05798365,-0.6891789,-0.04273107
7042671,-0.0027049,-0.3501329,-0.03562067,1.0009,0.17493,-0.15076,0.7195482,0.05808062,-0.6906726,-0.04299334
7055165,0.01846723,-0.3840882,-0.06717913,0.99274,0.17139,-0.13165,0.7179905,0.05834851,-0.69225,-0.0433036
7067485,0.08264941,-0.4474714,-0.08675336,0.95068,0.16589,-0.14716,0.7161759,0.05890096,-0.6940695,-0.0434791
7079992,0.1456332,-0.4027303,-0.09048179,0.90955,0.18091,-0.2077,0.7144244,0.05973194,-0.6958027,-0.04345606
7092403,0.1646748,0.09488134,0.007522542,0.92371,0.17438,-0.29431,0.7143129,0.06039638,-0.6958973,-0.042851
7104797,0.1364453,0.2506763,0.06757683,1.0605,0.15466,-0.25165,0.7148146,0.06073154,-0.6954026,-0.04203807
7116966,0.07479309,-0.0834173,0.03189047,1.0787,0.11975,-0.21222,0.7142186,0.06084963,-0.6960291,-0.04162683
7129367,0.07692362,-0.589551,-0.02643276,1.0267,0.11462,-0.27002,0.7117847,0.06108087,-0.6985011,-0.04156948
7141796,0.1090147,-0.8067318,-0.07570124,0.91022,0.14032,-0.32465,0.7085051,0.06160836,-0.7017742,-0.04168816
7154287,-0.01721913,-0.3831561,0.09061317,0.69794,0.18616,-0.35486,0.7067405,0.06128814,-0.7035832,-0.04162092
7166872,-0.04584811,0.06252393,0.3119219,0.84583,0.2005,-0.33319,0.7066233,0.06017138,-0.7038494,-0.04073218
7179283,-0.1094977,0.2589321,0.4006051,1.012,0.19226,-0.27216,0.7073063,0.05851612,-0.7033637,-0.03966621
7191436,-0.1470482,0.1992773,0.3157834,1.0573,0.17578,-0.23572,0.7078153,0.05698619,-0.7030128,-0.03902948
7203670,-0.05450338,0.03602548,0.1044616,1.0277,0.16534,-0.29211,0.7076163,0.05649291,-0.7032627,-0.03885229
7216088,-0.04318495,0.08116607,0.04680417,1.0288,0.16522,-0.30127,0.7075518,0.05625177,-0.7033482,-0.03882634
7228586,-0.08845869,0.08449502,0.006723594,1.0081,0.16919,-0.27661,0.7075343,0.05599734,-0.7033705,-0.03910999
7241170,-0.114824,0.07797027,-0.01751117,0.97266,0.16534,-0.23676,0.7075446,0.05573041,-0.7033551,-0.03957716
7253670,-0.04851127,0.05679814,0.03868153,0.96875,0.18787,-0.22076,0.7074915,0.05552198,-0.7034212,-0.03964652
7266247,-0.01575439,0.1683846,0.04533943,0.95178,0.17419,-0.22754,0.7078156,0.05541562,-0.7031098,-0.03953263
7278796,0.006882481,0.3492132,0.0498668,0.94196,0.18225,-0.24127,0.7087505,0.05542181,-0.7021809,-0.03928312
7291165,0.01607039,0.5165929,0.07889526,0.97949,0.16968,-0.22351,0.7102914,0.05537017,-0.7006513,-0.03883297
7303575,0.002754584,0.6064746,0.01537887,1.0378,0.15082,-0.22278,0.7121305,0.05548024,-0.6987864,-0.03859884
7315991,0.009412482,0.613532,-0.03948225,1.0146,0.14948,-0.22424,0.7139702,0.05580882,-0.6968838,-0.03853553
7328390,0.004618794,0.6642652,-0.06611386,1.0113,0.16553,-0.25549,0.715935,0.05624434,-0.6948273,-0.03858482
7340813,-0.01548807,0.8646681,-0.06864387,1.0251,0.17444,-0.23187,0.7186108,0.05666073,-0.6920212,-0.03866355
7353311,-0.04065494,0.9478919,-0.0666465,0.97705,0.17053,-0.13867,0.721876,0.05692867,-0.6885861,-0.0387748
7365639,0.005284585,0.9071455,-0.0009995736,1.0073,0.16907,-0.16223,0.7249839,0.05712758,-0.6853119,-0.03850184
7378313,0.03351409,0.9738577,0.02110466,1.0389,0.15729,-0.19055,0.728299,0.05736502,-0.6817943,-0.03803224
7390551,0.01274144,1.160279,-0.001399048,1.0411,0.15625,-0.21667,0.7322285,0.05763764,-0.6775699,-0.03766086
7402953,-0.09551606,1.887988,-0.04574068,1.0266,0.17529,-0.17133,0.7385994,0.05779798,-0.6706089,-0.03760656
7415372,-0.1453172,2.184797,-0.089816,1.0179,0.16888,-0.12537,0.7458923,0.05797236,-0.6624618,-0.03779237
7427518,-0.168753,2.411299,-0.09421021,1.0182,0.1626,-0.090271,0.7538408,0.05810942,-0.6533783,-0.03800157
7439794,-0.1772751,2.657242,-0.08848441,1.0569,0.14435,-0.047791,0.7624731,0.05823329,-0.6432643,-0.0381394
7452084,-0.0531718,2.541794,-0.193413,0.94354,0.1507,0.15961,0.7705477,0.05913607,-0.6334761,-0.03830516
7464136,0.08624469,2.082665,-0.1506692,0.93744,0.1499,0.14539,0.7770304,0.06034479,-0.6254108,-0.03799515
7476298,0.1984969,1.748571,-0.09048179,0.9516,0.14258,0.087524,0.7823734,0.06173247,-0.6186255,-0.03719752
7488540,0.2510944,1.685987,-0.07037492,0.97937,0.16351,0.015015,0.787451,0.06324759,-0.6120557,-0.03617496
7500792,0.2187369,1.896643,-0.05705912,1.0403,0.17749,-0.011719,0.7931205,0.06462777,-0.6046067,-0.03512934
7513104,-0.01056122,2.515029,-0.05599385,1.0432,0.16467,0.080261,0.8006334,0.06519632,-0.5945928,-0.03456838
7525514,-0.06116129,2.745393,-0.06424965,0.97437,0.15234,0.13422,0.8087068,0.06561567,-0.5835447,-0.0341097
7537837,-0.0696834,2.972693,-0.06584755,0.96771,0.1908,0.1062,0.8172799,0.06603087,-0.5714583,-0.03360069
7549989,-0.140923,3.354458,-0.04227857,0.92505,0.16632,0.15436,0.8267653,0.06613561,-0.5576666,-0.03306441
7562227,-0.2165567,3.601332,0.1021979,0.8288,0.16736,0.32617,0.836737,0.06554603,-0.5427225,-0.03205014
7574201,-0.1884604,3.286147,0.1678448,0.84271,0.16003,0.37329,0.845606,0.06482612,-0.5289621,-0.03077877
7586269,-0.07767288,2.830747,0.2440113,0.7984,0.14954,0.38794,0.8530473,0.06428797,-0.5170442,-0.02903274
7598415,0.04975937,2.343255,0.3397519,0.87042,0.17499,0.35309,0.8590561,0.06396425,-0.507167,-0.02670069
7610485,0.09782943,2.021013,0.4309652,0.97253,0.20215,0.33606,0.8641387,0.06356511,-0.4986482,-0.02395481
7622635,-0.08100183,2.067086,0.2470739,1.053,0.1911,0.31415,0.8692778,0.06285094,-0.4897987,-0.02243222
7634613,-0.1877946,2.379474,0.10566,1.0031,0.13953,0.39722,0.8750901,0.06204654,-0.4794761,-0.02168482
7646501,-0.2322694,2.59772,0.03135783,0.8952,0.12787,0.45428,0.8812946,0.06123985,-0.4680981,-0.0212979
7658473,-0.2098988,2.720891,0.05892155,0.81116,0.13202,0.46814,0.8876272,0.06046955,-0.4561066,-0.0206955
7670636,-0.1724814,2.801319,0.1898159,0.71338,0.13489,0.46564,0.8939757,0.05956365,-0.4437153,-0.01939848
7682790,-0.2415905,2.842065,0.5163195,0.73694,0.18597,0.50281,0.9002858,0.05761659,-0.4311431,-0.01677939
7694941,-0.3842027,2.556974,0.5505411,0.78253,0.15869,0.59155,0.9058531,0.05491923,-0.41977,-0.01439282
7706917,-0.4762149,2.118085,0.4876905,0.84949,0.11072,0.62177,0.9103859,0.05189756,-0.410299,-0.01260262
7718978,-0.4481186,1.912888,0.4184483,0.84479,0.059509,0.64886,0.9143847,0.04912697,-0.4017009,-0.01112185
7731221,-0.3467853,1.865218,0.322175,0.7959,0.078918,0.60455,0.9181696,0.04700527,-0.393265,-0.009888246
7743285,-0.2759452,2.263227,0.2000691,0.79413,0.06073,0.50854,0.9226125,0.04546302,-0.3829343,-0.008981121
7755526,-0.3891296,2.586668,0.1382838,0.84723,0.065979,0.57227,0.9275588,0.04352443,-0.3710367,-0.008500664
7767853,-0.5583735,2.867099,0.01817518,0.86658,0.099609,0.69238,0.9328791,0.04102725,-0.3577363,-0.008828416
7780267,-0.7157663,3.036343,-0.0774323,0.79346,0.093506,0.81506,0.9383186,0.03796525,-0.3435403,-0.009846897
7792666,-0.3786101,2.846593,0.06984051,0.65149,0.076843,1.0953,0.943166,0.03621422,-0.3302025,-0.009629181
7804912,0.08944048,2.568292,0.1219053,0.67035,0.037659,1.0442,0.9472984,0.036564,-0.318147,-0.008441638
7816886,0.5122173,2.409568,0.06065261,0.66223,0.062927,1.0013,0.9509501,0.03900058,-0.3067984,-0.006898965
7829129,0.720876,2.224478,-0.01857644,0.63696,0.10028,0.94409,0.9541388,0.04253835,-0.2962769,-0.005447488
7841368,0.7172807,1.894512,-0.06957597,0.62555,0.12201,0.87921,0.956725,0.04612032,-0.287283,-0.004313675
7853513,0.4645467,1.517409,-0.1077923,0.61621,0.078064,0.7431,0.9587486,0.0485363,-0.2800554,-0.003811899
7865667,0.3498976,1.594108,-0.1501366,0.60474,0.082825,0.69965,0.9608445,0.05046023,-0.2724303,-0.003654413
7877998,0.2268596,1.793845,-0.1986061,0.61212,0.11975,0.73444,0.9631712,0.05185896,-0.2638123,-0.003846365
7890235,0.1091479,1.953368,-0.1430792,0.56781,0.1499,0.84991,0.9656547,0.05261626,-0.2544159,-0.003884237
7902383,0.04323463,1.849905,0.1554611,0.53497,0.11127,0.89655,0.9679425,0.05266901,-0.245574,-0.00259128
7914450,0.07505941,1.929,0.1625185,0.5304,0.10944,0.93982,0.970233,0.05286338,-0.2363299,-0.001203901
7926238,0.1758601,2.061626,0.1377511,0.50183,0.10431,0.95197,0.9725571,0.0535713,-0.2264131,0.0002178141
7938228,0.3231329,2.18493,0.1065921,0.45514,0.11084,0.96838,0.9748707,0.05502415,-0.2158625,0.001688007
7950119,0.4413772,2.222747,0.08249053,0.41351,0.1189,0.90997,0.977072,0.05707195,-0.2050929,0.00317887
7961924,0.460552,2.134463,0.01671045,0.43457,0.16425,1.0821,0.9790585,0.05927518,-0.19471,0.004342801
7973640,0.452163,1.692778,-0.01844328,0.41101,0.16779,1.0738,0.9805236,0.06147552,-0.1864598,0.005195456
7985623,0.463082,1.270667,-0.03588698,0.39508,0.1405,0.98907,0.9815331,0.06375301,-0.1802616,0.005842982
7997601,0.4581551,1.041635,-0.02363644,0.34796,0.13208,0.90875,0.9822997,0.06599955,-0.1751843,0.006473241
8009789,0.3945056,0.9560145,-0.001798523,0.31219,0.14502,0.83929,0.9829832,0.06791521,-0.1705315,0.007126817
8022085,0.08983995,1.059611,0.03734995,0.28259,0.12439,0.85516,0.9838305,0.06829462,-0.1653888,0.007748163
8034227,-0.03612757,1.03298,0.06557945,0.29987,0.13599,0.84857,0.9846713,0.06803022,-0.1603868,0.008394941
8046384,-0.1486461,1.02033,0.06997367,0.30939,0.12799,0.83942,0.9855143,0.06720708,-0.1554489,0.008968586
8058432,-0.2533084,1.094233,0.06158471,0.30731,0.10406,0.78766,0.9864222,0.0658695,-0.1501444,0.009444085
8070507,-0.3386627,1.304489,0.03588521,0.32251,0.11816,0.83051,0.9874799,0.06411775,-0.143793,0.009797589
8082577,-0.4301423,1.361081,-0.005660105,0.27264,0.16852,1.1624,0.9885628,0.06193839,-0.1371466,0.009897766
8094815,-0.3425243,1.026855,0.002462536,0.24426,0.14325,1.1945,0.9893503,0.06020072,-0.1321445,0.009994114
8106967,-0.1642256,0.8035486,0.0101857,0.24255,0.11554,1.0736,0.9899138,0.05934966,-0.1282363,0.01017891
8118940,-0.002172265,0.8767855,-0.0002006255,0.23535,0.083862,0.94489,0.9904597,0.05930236,-0.1239514,0.01043776
8131622,0.01873355,1.096896,-0.04147962,0.20392,0.07959,0.84229,0.991114,0.05937092,-0.1185596,0.01057022
8143679,-0.2756789,1.492375,-0.1478729,0.216,0.14252,1.0033,0.9920529,0.05801995,-0.1111865,0.0101179
8155395,-0.4057743,1.305022,-0.1434787,0.17352,0.15942,1.0757,0.9928737,0.05602784,-0.1047443,0.009560056
8167462,-0.4326723,1.029118,-0.09953654,0.16699,0.1283,1.0838,0.9935171,0.05389049,-0.09968055,0.009128424
8179614,-0.3881975,0.8526838,-0.07623388,0.15009,0.092896,1.0138,0.9940336,0.05196922,-0.09549398,0.008786763
8192028,-0.4047091,0.9923667,-0.1211081,0.15137,0.075195,0.88916,0.9945983,0.04997976,-0.09059915,0.008250126
8204441,-0.5316087,1.035643,-0.1550635,0.15302,0.12311,1.0069,0.9951847,0.04737124,-0.08548249,0.007497551
8216590,-0.6313441,0.8124701,-0.1446771,0.12366,0.16718,1.1907,0.9956689,0.04426925,-0.08147928,0.006700709
8228833,-0.585005,0.3453516,-0.0749023,0.11841,0.13684,1.2606,0.9959313,0.0413848,-0.0798129,0.006166285
8240807,-0.3933906,-0.03508092,-0.008989058,0.14575,0.08844,1.1626,0.9959927,0.03943995,-0.080047,0.005957526
8253220,-0.08539605,0.1514735,-0.07210597,0.084167,0.051453,0.92773,0.9960677,0.0390485,-0.07932938,0.005594367
8265810,-0.1230798,0.398748,-0.1073929,0.053162,0.049927,0.86365,0.9962466,0.03847615,-0.07737324,0.005088745
8278222,-0.2699531,0.6022136,-0.1023329,0.07019,0.094421,0.92395,0.9965247,0.03716467,-0.07440665,0.004590549
8290631,-0.4302754,0.6340383,-0.08129388,0.13599,0.1012,1.0709,0.9968314,0.03504549,-0.07128727,0.004143268
8302869,-0.3309395,0.1663872,-0.07277177,0.18158,0.11987,1.2745,0.996945,0.03342803,-0.07049701,0.003691742
8315109,-0.1160224,-0.08488204,-0.06211912,0.17444,0.082886,1.1863,0.9969317,0.03288293,-0.07095665,0.003326962
8327693,0.06067834,-0.143871,-0.07956283,0.13989,0.06366,1.0771,0.9968681,0.03322584,-0.07170422,0.002928192
8340021,0.10755,-0.09566784,-0.1040639,0.087158,0.069092,0.99463,0.9968136,0.03381038,-0.07220624,0.002432121
8352429,-0.1029729,0.02044599,-0.08888389,0.040833,0.079346,0.98657,0.9968357,0.03333874,-0.07213373,0.001955304
8365106,-0.2040399,0.08276396,-0.06411649,0.031067,0.051636,1.0134,0.9968963,0.03235381,-0.07175445,0.00157578
8377698,-0.2262773,0.1683846,-0.04720542,0.054382,0.048462,1.0239,0.9969894,0.03125114,-0.07094982,0.001286323
8390100,-0.1963167,0.2915558,-0.04973542,0.078857,0.046265,1.0372,0.9971192,0.03029764,-0.06952926,0.001014057
8402602,-0.1236124,0.3725159,-0.1019334,0.076538,0.067383,1.0961,0.997263,0.0297241,-0.06769552,0.0005190494
8414926,-0.08313236,0.2279063,-0.1097897,0.070251,0.071533,1.0925,0.9973492,0.02935531,-0.06658043,-2.295413e-05
8427686,-0.06196024,0.0867587,-0.1518677,0.10205,0.052856,1.0497,0.997384,0.02910607,-0.06616203,-0.0007884895
8440273,-0.07807235,0.05240392,-0.2200446,0.078552,0.04541,1.0215,0.9974084,0.02879879,-0.06590414,-0.001904371
8452935,-0.07021603,0.2610626,-0.172374,0.065735,0.0401,0.98407,0.9974992,0.02851678,-0.06461172,-0.002749894
8465439,-0.09724712,0.4264449,-0.2558641,0.067017,0.035034,0.99579,0.9976417,0.0281289,-0.06248107,-0.003996962
8478113,-0.1286724,0.5861014,-0.34508,0.088135,0.026367,0.98627,0.9978278,0.02761486,-0.05953953,-0.005676372
8490620,-0.1559698,0.9275187,-0.3766384,0.050171,-0.037292,0.9104,0.9980999,0.0269828,-0.05488775,-0.007474073
8503198,-0.1469151,1.389843,-0.1241708,0.075073,0.053772,1.0216,0.9984702,0.02634236,-0.04796054,-0.00794664
8515596,-0.1110956,1.215007,-0.06158649,0.067444,0.07489,0.99707,0.9987537,0.02585748,-0.04191332,-0.008120818
8528191,-0.1631604,1.144699,-0.06225228,0.03241,0.067627,0.9502,0.9989941,0.02510909,-0.0362131,-0.008318009
8540613,-0.2385278,1.19277,-0.0742365,-0.040344,0.052551,0.94922,0.9992172,0.02398771,-0.03026624,-0.008582372
8553192,-0.3690227,1.31168,0.0266973,-0.093384,0.04425,0.9859,0.999437,0.02220326,-0.02372943,-0.008347614
8565431,-0.4748834,1.522069,0.001929903,-0.070312,-0.028442,0.91235,0.999638,0.01990013,-0.01613138,-0.008225393
